# Reviews,Wine Type,Country,Discounted Price,Final Price,Grape Variety,Number of Records,Original Price,Rating Name,Rating Score,Region,Regular Price,Wine Name,Year
,White,USA,19.99,19.99,Chardonnay,1,22,,,California,,Black Stallion Winery Estate Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,22,,,California,,Black Stallion Winery Estate Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,22,,,California,,Black Stallion Winery Estate Chardonnay,2012
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Bonterra Organically Grown Chardonnay,2013
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Bonterra Organically Grown Chardonnay,2013
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Bonterra Organically Grown Chardonnay,2013
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Bonterra Organically Grown Chardonnay,2013
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Bonterra Organically Grown Chardonnay,2013
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Bonterra Organically Grown Chardonnay,2013
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Bonterra Organically Grown Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,Cambria Katherine's Vineyard Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,Cambria Katherine's Vineyard Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,Cambria Katherine's Vineyard Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,Cambria Katherine's Vineyard Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,Cambria Katherine's Vineyard Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,Cambria Katherine's Vineyard Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Cambria Katherine's Vineyard Chardonnay,2013
1,White,USA,,44.99,Chardonnay,1,,,,California,44.99,Chalk Hill Estate Chardonnay,2012
1,White,USA,,44.99,Chardonnay,1,,,,California,44.99,Chalk Hill Estate Chardonnay,2012
1,White,USA,,44.99,Chardonnay,1,,,,California,44.99,Chalk Hill Estate Chardonnay,2012
1,White,USA,,44.99,Chardonnay,1,,,,California,44.99,Chalk Hill Estate Chardonnay,2012
1,White,USA,44.99,44.99,Chardonnay,1,44.99,,,California,,Chalk Hill Estate Chardonnay,2012
1,White,USA,44.99,44.99,Chardonnay,1,44.99,,,California,,Chalk Hill Estate Chardonnay,2012
1,White,USA,44.99,44.99,Chardonnay,1,44.99,,,California,,Chalk Hill Estate Chardonnay,2012
1,White,USA,49.99,49.99,Chardonnay,1,49.99,,,California,,Chateau Montelena Napa Valley Chardonnay,2012
1,White,USA,49.99,49.99,Chardonnay,1,49.99,,,California,,Chateau Montelena Napa Valley Chardonnay,2012
1,White,USA,49.99,49.99,Chardonnay,1,49.99,,,California,,Chateau Montelena Napa Valley Chardonnay,2012
1,White,USA,49.99,49.99,Chardonnay,1,49.99,,,California,,Chateau Montelena Napa Valley Chardonnay,2012
1,White,USA,49.99,49.99,Chardonnay,1,49.99,,,California,,Chateau Montelena Napa Valley Chardonnay,2012
1,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Chateau St. Jean Sonoma Coast Chardonnay,2012
1,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Chateau St. Jean Sonoma Coast Chardonnay,2012
1,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Chateau St. Jean Sonoma Coast Chardonnay,2012
1,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Chateau St. Jean Sonoma Coast Chardonnay,2012
1,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Chateau St. Jean Sonoma Coast Chardonnay,2012
1,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Chateau St. Jean Sonoma Coast Chardonnay,2012
1,White,USA,21.99,21.99,Chardonnay,1,21.99,,,California,,Chateau St. Jean Sonoma Coast Chardonnay,2012
1,White,USA,21.99,21.99,Chardonnay,1,21.99,,,California,,Chateau St. Jean Sonoma Coast Chardonnay,2012
1,White,USA,19.99,19.99,Chardonnay,1,30,,,California,,Clos Pegase Mitsukos Vineyard Chardonnay,2012
1,White,USA,19.99,19.99,Chardonnay,1,30,,,California,,Clos Pegase Mitsukos Vineyard Chardonnay,2012
1,White,USA,,10.99,Chardonnay,1,,,,California,10.99,Cupcake Vineyards Chardonnay,2013
1,White,USA,,10.99,Chardonnay,1,,,,California,10.99,Cupcake Vineyards Chardonnay,2013
1,White,USA,,10.99,Chardonnay,1,,,,California,10.99,Cupcake Vineyards Chardonnay,2013
1,White,USA,,10.99,Chardonnay,1,,,,California,10.99,Cupcake Vineyards Chardonnay,2013
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Dancing Bull Chardonnay,2012
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Dancing Bull Chardonnay,2012
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Dancing Bull Chardonnay,2012
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Dancing Bull Chardonnay,2012
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Dancing Bull Chardonnay,2012
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Dancing Bull Chardonnay,2012
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Dancing Bull Chardonnay,2012
1,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Decoy Sonoma Chardonnay,2013
1,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Decoy Sonoma Chardonnay,2013
1,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Decoy Sonoma Chardonnay,2013
1,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Decoy Sonoma Chardonnay,2013
1,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Decoy Sonoma Chardonnay,2013
1,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,DeLoach Russian River Chardonnay,2012
,White,USA,9.99,9.99,Chardonnay,1,12.99,,,California,,Echelon Chardonnay,2013
,White,USA,9.99,9.99,Chardonnay,1,12.99,,,California,,Echelon Chardonnay,2013
,White,USA,9.99,9.99,Chardonnay,1,12.99,,,California,,Echelon Chardonnay,2013
,White,USA,9.99,9.99,Chardonnay,1,12.99,,,California,,Echelon Chardonnay,2013
,White,USA,9.99,9.99,Chardonnay,1,12.99,,,California,,Echelon Chardonnay,2013
,White,USA,9.99,9.99,Chardonnay,1,12.99,,,California,,Echelon Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Estancia Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Estancia Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Estancia Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Estancia Chardonnay,2013
,White,USA,,25.99,Chardonnay,1,,,,California,25.99,Ferrari-Carano Chardonnay,2013
,White,USA,,25.99,Chardonnay,1,,,,California,25.99,Ferrari-Carano Chardonnay,2013
,White,USA,,25.99,Chardonnay,1,,,,California,25.99,Ferrari-Carano Chardonnay,2013
,White,USA,,25.99,Chardonnay,1,,,,California,25.99,Ferrari-Carano Chardonnay,2013
,White,USA,,25.99,Chardonnay,1,,,,California,25.99,Ferrari-Carano Chardonnay,2013
,White,USA,,25.99,Chardonnay,1,,,,California,25.99,Ferrari-Carano Chardonnay,2013
,White,USA,25.99,25.99,Chardonnay,1,25.99,,,California,,Ferrari-Carano Chardonnay,2013
,White,USA,25.99,25.99,Chardonnay,1,25.99,,,California,,Ferrari-Carano Chardonnay,2013
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Five Rivers Chardonnay,2011
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Five Rivers Chardonnay,2011
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Five Rivers Chardonnay,2011
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Five Rivers Chardonnay,2011
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Five Rivers Chardonnay,2011
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Five Rivers Chardonnay,2011
,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Five Rivers Chardonnay,2011
,White,USA,,15.99,Chardonnay,1,,,,California,15.99,Francis Ford Coppola Diamond Collection Chardonnay,2013
,White,USA,,15.99,Chardonnay,1,,,,California,15.99,Francis Ford Coppola Diamond Collection Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Francis Ford Coppola Diamond Collection Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Francis Ford Coppola Diamond Collection Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Francis Ford Coppola Diamond Collection Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Francis Ford Coppola Diamond Collection Chardonnay,2013
,White,USA,,18.99,Chardonnay,1,,,,California,18.99,Franciscan Chardonnay,2013
,White,USA,,18.99,Chardonnay,1,,,,California,18.99,Franciscan Chardonnay,2013
,White,USA,,18.99,Chardonnay,1,,,,California,18.99,Franciscan Chardonnay,2013
,White,USA,,18.99,Chardonnay,1,,,,California,18.99,Franciscan Chardonnay,2013
,White,USA,,18.99,Chardonnay,1,,,,California,18.99,Franciscan Chardonnay,2013
,White,USA,18.99,18.99,Chardonnay,1,18.99,,,California,,Franciscan Chardonnay,2013
,White,USA,,16.99,Chardonnay,1,,,,California,16.99,Frei Brothers Reserve Chardonnay,2013
,White,USA,16.99,16.99,Chardonnay,1,16.99,,,California,,Frei Brothers Reserve Chardonnay,2013
,White,USA,16.99,16.99,Chardonnay,1,16.99,,,California,,Frei Brothers Reserve Chardonnay,2013
,White,USA,16.99,16.99,Chardonnay,1,16.99,,,California,,Frei Brothers Reserve Chardonnay,2013
,White,USA,16.99,16.99,Chardonnay,1,16.99,,,California,,Frei Brothers Reserve Chardonnay,2013
,White,USA,,9.99,Chardonnay,1,,,,California,9.99,Gnarly Head Chardonnay,2013
,White,USA,,9.99,Chardonnay,1,,,,California,9.99,Gnarly Head Chardonnay,2013
,White,USA,,9.99,Chardonnay,1,,,,California,9.99,Gnarly Head Chardonnay,2013
,White,USA,,9.99,Chardonnay,1,,,,California,9.99,Gnarly Head Chardonnay,2013
,White,USA,,9.99,Chardonnay,1,,,,California,9.99,Gnarly Head Chardonnay,2013
,White,USA,,9.99,Chardonnay,1,,,,California,9.99,Gnarly Head Chardonnay,2013
,White,USA,9.99,9.99,Chardonnay,1,9.99,,,California,,Gnarly Head Chardonnay,2013
1,White,USA,,39.99,Chardonnay,1,,,,California,39.99,Grgich Hills Chardonnay,2011
1,White,USA,,39.99,Chardonnay,1,,,,California,39.99,Grgich Hills Chardonnay,2011
1,White,USA,39.99,39.99,Chardonnay,1,39.99,,,California,,Grgich Hills Chardonnay,2011
1,White,USA,39.99,39.99,Chardonnay,1,39.99,,,California,,Grgich Hills Chardonnay,2011
1,White,USA,39.99,39.99,Chardonnay,1,39.99,,,California,,Grgich Hills Chardonnay,2011
1,White,USA,39.99,39.99,Chardonnay,1,39.99,,,California,,Grgich Hills Chardonnay,2011
,White,USA,8.99,8.99,Chardonnay,1,12,,,California,,Hawk Crest Chardonnay,2008
,White,USA,8.99,8.99,Chardonnay,1,12,,,California,,Hawk Crest Chardonnay,2008
,White,USA,8.99,8.99,Chardonnay,1,12,,,California,,Hawk Crest Chardonnay,2008
,White,USA,8.99,8.99,Chardonnay,1,12,,,California,,Hawk Crest Chardonnay,2008
,White,USA,8.99,8.99,Chardonnay,1,12,,,California,,Hawk Crest Chardonnay,2008
1,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Hess Select Chardonnay,2013
1,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Hess Select Chardonnay,2013
1,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Hess Select Chardonnay,2013
1,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Hess Select Chardonnay,2013
1,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Hess Select Chardonnay,2013
1,White,USA,,13.99,Chardonnay,1,,,,California,13.99,Hess Select Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,13.99,,,California,,Hess Select Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,13.99,,,California,,Hess Select Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,13.99,,,California,,Hess Select Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,18,,,California,,Joel Gott Unoaked California Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,18,,,California,,Joel Gott Unoaked California Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,18,,,California,,Joel Gott Unoaked California Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,18,,,California,,Joel Gott Unoaked California Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,18,,,California,,Joel Gott Unoaked California Chardonnay,2013
,White,USA,15.99,15.99,Chardonnay,1,18,,,California,,Joel Gott Unoaked California Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Josh Cellars Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Josh Cellars Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Josh Cellars Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Josh Cellars Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Josh Cellars Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Josh Cellars Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Justin Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Justin Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Justin Chardonnay,2012
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,La Crema Monterey Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,La Crema Monterey Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,La Crema Monterey Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,La Crema Monterey Chardonnay,2013
,White,USA,,19.99,Chardonnay,1,,,,California,19.99,La Crema Monterey Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,La Crema Monterey Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,La Crema Monterey Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,La Crema Monterey Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,La Crema Monterey Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,La Crema Monterey Chardonnay,2013
,White,USA,,29.99,Chardonnay,1,,,,California,29.99,La Crema Russian River Chardonnay,2013
,White,USA,,29.99,Chardonnay,1,,,,California,29.99,La Crema Russian River Chardonnay,2013
,White,USA,,29.99,Chardonnay,1,,,,California,29.99,La Crema Russian River Chardonnay,2013
,White,USA,,29.99,Chardonnay,1,,,,California,29.99,La Crema Russian River Chardonnay,2013
,White,USA,,29.99,Chardonnay,1,,,,California,29.99,La Crema Russian River Chardonnay,2013
,White,USA,,29.99,Chardonnay,1,,,,California,29.99,La Crema Russian River Chardonnay,2013
,White,USA,,29.99,Chardonnay,1,,,,California,29.99,La Crema Russian River Chardonnay,2013
3,White,USA,,21.99,Chardonnay,1,,,,California,21.99,La Crema Sonoma Coast Chardonnay,2012
3,White,USA,21.99,21.99,Chardonnay,1,21.99,,,California,,La Crema Sonoma Coast Chardonnay,2012
3,White,USA,21.99,21.99,Chardonnay,1,21.99,,,California,,La Crema Sonoma Coast Chardonnay,2012
3,White,USA,21.99,21.99,Chardonnay,1,21.99,,,California,,La Crema Sonoma Coast Chardonnay,2012
3,White,USA,21.99,21.99,Chardonnay,1,21.99,,,California,,La Crema Sonoma Coast Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,35,,,California,,Lake Sonoma Russian River Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,35,,,California,,Lake Sonoma Russian River Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,35,,,California,,Lake Sonoma Russian River Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,35,,,California,,Lake Sonoma Russian River Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,35,,,California,,Lake Sonoma Russian River Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,35,,,California,,Lake Sonoma Russian River Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,35,,,California,,Lake Sonoma Russian River Chardonnay,2012
,White,USA,23.99,23.99,Chardonnay,1,23.99,,,California,,Landmark Overlook Chardonnay,2012
,White,USA,23.99,23.99,Chardonnay,1,23.99,,,California,,Landmark Overlook Chardonnay,2012
,White,USA,23.99,23.99,Chardonnay,1,23.99,,,California,,Landmark Overlook Chardonnay,2012
,White,USA,23.99,23.99,Chardonnay,1,23.99,,,California,,Landmark Overlook Chardonnay,2012
,White,USA,23.99,23.99,Chardonnay,1,23.99,,,California,,Landmark Overlook Chardonnay,2012
1,White,USA,13.99,13.99,Chardonnay,1,15.99,,,California,,Layer Cake Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,15.99,,,California,,Layer Cake Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,15.99,,,California,,Layer Cake Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,15.99,,,California,,Layer Cake Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,15.99,,,California,,Layer Cake Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,15.99,,,California,,Layer Cake Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,15.99,,,California,,Layer Cake Chardonnay,2013
1,White,USA,13.99,13.99,Chardonnay,1,15.99,,,California,,Layer Cake Chardonnay,2013
,White,USA,,18.99,Chardonnay,1,,,,California,18.99,MacMurray Ranch Russian River Chardonnay,2013
,White,USA,,18.99,Chardonnay,1,,,,California,18.99,MacMurray Ranch Russian River Chardonnay,2013
,White,USA,,18.99,Chardonnay,1,,,,California,18.99,MacMurray Ranch Russian River Chardonnay,2013
,White,USA,18.99,18.99,Chardonnay,1,18.99,,,California,,MacMurray Ranch Russian River Chardonnay,2013
,White,USA,18.99,18.99,Chardonnay,1,18.99,,,California,,MacMurray Ranch Russian River Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,25,,,California,,MacRostie Sonoma Coast Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,25,,,California,,MacRostie Sonoma Coast Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,25,,,California,,MacRostie Sonoma Coast Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,25,,,California,,MacRostie Sonoma Coast Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,25,,,California,,MacRostie Sonoma Coast Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,25,,,California,,MacRostie Sonoma Coast Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,25,,,California,,MacRostie Sonoma Coast Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,25,,,California,,MacRostie Sonoma Coast Chardonnay,2013
1,White,USA,24.99,24.99,Chardonnay,1,24.99,,,California,,Matanzas Creek Chardonnay,2012
1,White,USA,24.99,24.99,Chardonnay,1,24.99,,,California,,Matanzas Creek Chardonnay,2012
1,White,USA,24.99,24.99,Chardonnay,1,24.99,,,California,,Matanzas Creek Chardonnay,2012
,White,USA,13.99,13.99,Chardonnay,1,13.99,,,California,,Matchbook Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Matchbook The Arsonist Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Matchbook The Arsonist Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Matchbook The Arsonist Chardonnay,2012
,White,USA,19.99,19.99,Chardonnay,1,19.99,,,California,,Matchbook The Arsonist Chardonnay,2012
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Menage a Trois Chardonnay,2013
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Menage a Trois Chardonnay,2013
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Menage a Trois Chardonnay,2013
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Menage a Trois Chardonnay,2013
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Menage a Trois Chardonnay,2013
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Menage a Trois Chardonnay,2013
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Menage a Trois Chardonnay,2013
,White,USA,,8.99,Chardonnay,1,,,,California,8.99,Menage a Trois Chardonnay,2013
,White,USA,,9.99,Chardonnay,1,,,,California,9.99,Mirassou Chardonnay,2012
,White,USA,,9.99,Chardonnay,1,,,,California,9.99,Mirassou Chardonnay,2012
,White,USA,9.99,9.99,Chardonnay,1,9.99,,,California,,Mirassou Chardonnay,2012
,White,USA,9.99,9.99,Chardonnay,1,9.99,,,California,,Mirassou Chardonnay,2012
,White,USA,9.99,9.99,Chardonnay,1,9.99,,,California,,Mirassou Chardonnay,2012
,White,USA,9.99,9.99,Chardonnay,1,9.99,,,California,,Mirassou Chardonnay,2012
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Moobuzz Monterey Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Moobuzz Monterey Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Moobuzz Monterey Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Moobuzz Monterey Chardonnay,2013
,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Neyers 304 Sonoma Chardonnay,2013
,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Neyers 304 Sonoma Chardonnay,2013
,White,USA,,21.99,Chardonnay,1,,,,California,21.99,Neyers 304 Sonoma Chardonnay,2013
,White,USA,21.99,21.99,Chardonnay,1,21.99,,,California,,Neyers 304 Sonoma Chardonnay,2013
,White,USA,21.99,21.99,Chardonnay,1,21.99,,,California,,Neyers 304 Sonoma Chardonnay,2013
,White,USA,,12.99,Chardonnay,1,,,,California,12.99,Parducci Small Lot Blend Chardonnay,2013
,White,USA,,12.99,Chardonnay,1,,,,California,12.99,Parducci Small Lot Blend Chardonnay,2013
,White,USA,,12.99,Chardonnay,1,,,,California,12.99,Parducci Small Lot Blend Chardonnay,2013
,White,USA,,12.99,Chardonnay,1,,,,California,12.99,Parducci Small Lot Blend Chardonnay,2013
,White,USA,,12.99,Chardonnay,1,,,,California,12.99,Parducci Small Lot Blend Chardonnay,2013
,White,USA,,12.99,Chardonnay,1,,,,California,12.99,Parducci Small Lot Blend Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Parducci Small Lot Blend Chardonnay,2013
,White,USA,12.99,12.99,Chardonnay,1,12.99,,,California,,Parducci Small Lot Blend Chardonnay,2013
4,White,USA,8.99,8.99,Chardonnay,1,10,,,California,,Pepperwood Grove Chardonnay,
4,White,USA,8.99,8.99,Chardonnay,1,10,,,California,,Pepperwood Grove Chardonnay,
4,White,USA,8.99,8.99,Chardonnay,1,10,,,California,,Pepperwood Grove Chardonnay,
4,White,USA,8.99,8.99,Chardonnay,1,10,,,California,,Pepperwood Grove Chardonnay,
4,White,USA,8.99,8.99,Chardonnay,1,10,,,California,,Pepperwood Grove Chardonnay,
4,White,USA,8.99,8.99,Chardonnay,1,10,,,California,,Pepperwood Grove Chardonnay,
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Roots Run Deep Educated Guess Chardonnay,2012
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Roots Run Deep Educated Guess Chardonnay,2012
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Roots Run Deep Educated Guess Chardonnay,2012
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Roots Run Deep Educated Guess Chardonnay,2012
,White,USA,15.99,15.99,Chardonnay,1,15.99,,,California,,Roots Run Deep Educated Guess Chardonnay,2012
,White,USA,24.99,24.99,Chardonnay,1,32,,,California,,Sanford Sta. Rita Hills Chardonnay,2011
,White,USA,24.99,24.99,Chardonnay,1,32,,,California,,Sanford Sta. Rita Hills Chardonnay,2011
,White,USA,24.99,24.99,Chardonnay,1,32,,,California,,Sanford Sta. Rita Hills Chardonnay,2011
,White,USA,24.99,24.99,Chardonnay,1,32,,,California,,Sanford Sta. Rita Hills Chardonnay,2011
